id,date,store_nbr,family,sales,onpromotion
2774580,2017-04-11,1,CELEBRATION,22.0,0
2774581,2017-04-11,1,CLEANING,769.0,14
2774582,2017-04-11,1,DAIRY,724.0,7
2774583,2017-04-11,1,DELI,143.269,4
2774584,2017-04-11,1,EGGS,137.0,3
2774585,2017-04-11,1,FROZEN FOODS,86.0,0
2774586,2017-04-11,1,GROCERY I,2674.0,48
2774587,2017-04-11,1,GROCERY II,24.0,0
2774588,2017-04-11,1,HARDWARE,1.0,0
2774589,2017-04-11,1,HOME AND KITCHEN I,17.0,1
2774590,2017-04-11,1,HOME AND KITCHEN II,23.0,1
2774591,2017-04-11,1,HOME APPLIANCES,0.0,0
2774592,2017-04-11,1,HOME CARE,185.0,4
2774593,2017-04-11,1,LADIESWEAR,11.0,0
2774594,2017-04-11,1,LAWN AND GARDEN,5.0,0
2774595,2017-04-11,1,LINGERIE,12.0,0
2774596,2017-04-11,1,"LIQUOR,WINE,BEER",91.0,0
2774597,2017-04-11,1,MAGAZINES,15.0,0
2774598,2017-04-11,1,MEATS,249.95,1
2774599,2017-04-11,1,PERSONAL CARE,158.0,6
2774600,2017-04-11,1,PET SUPPLIES,9.0,0
2774601,2017-04-11,1,PLAYERS AND ELECTRONICS,8.0,0
2774602,2017-04-11,1,POULTRY,257.358,0
2774603,2017-04-11,1,PREPARED FOODS,74.931,1
2774604,2017-04-11,1,PRODUCE,2252.322,3
2774605,2017-04-11,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2774606,2017-04-11,1,SEAFOOD,16.0,0
2776356,2017-04-12,1,AUTOMOTIVE,3.0,0
2776357,2017-04-12,1,BABY CARE,0.0,0
2776358,2017-04-12,1,BEAUTY,2.0,0
2776359,2017-04-12,1,BEVERAGES,2457.0,21
2776360,2017-04-12,1,BOOKS,1.0,0
2776361,2017-04-12,1,BREAD/BAKERY,417.58398,4
2776362,2017-04-12,1,CELEBRATION,10.0,0
2776363,2017-04-12,1,CLEANING,773.0,17
2776364,2017-04-12,1,DAIRY,955.0,11
2776365,2017-04-12,1,DELI,114.306,7
2776366,2017-04-12,1,EGGS,168.0,2
2776367,2017-04-12,1,FROZEN FOODS,163.944,3
2776368,2017-04-12,1,GROCERY I,3374.0,76
2776369,2017-04-12,1,GROCERY II,16.0,0
2776370,2017-04-12,1,HARDWARE,2.0,0
2776371,2017-04-12,1,HOME AND KITCHEN I,16.0,2
2776372,2017-04-12,1,HOME AND KITCHEN II,15.0,2
2776373,2017-04-12,1,HOME APPLIANCES,2.0,0
2776374,2017-04-12,1,HOME CARE,184.0,9
2776375,2017-04-12,1,LADIESWEAR,5.0,0
2776376,2017-04-12,1,LAWN AND GARDEN,33.0,7
2776377,2017-04-12,1,LINGERIE,11.0,0
2776378,2017-04-12,1,"LIQUOR,WINE,BEER",114.0,0
2776379,2017-04-12,1,MAGAZINES,25.0,0
2776380,2017-04-12,1,MEATS,193.187,1
2776381,2017-04-12,1,PERSONAL CARE,145.0,8
2776382,2017-04-12,1,PET SUPPLIES,8.0,0
2776383,2017-04-12,1,PLAYERS AND ELECTRONICS,9.0,0
2776384,2017-04-12,1,POULTRY,343.448,0
2776385,2017-04-12,1,PREPARED FOODS,137.66699,2
2776386,2017-04-12,1,PRODUCE,4268.642,208
2776387,2017-04-12,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2776388,2017-04-12,1,SEAFOOD,66.326004,0
2778138,2017-04-13,1,AUTOMOTIVE,9.0,0
2778139,2017-04-13,1,BABY CARE,0.0,0
2778140,2017-04-13,1,BEAUTY,0.0,0
2778141,2017-04-13,1,BEVERAGES,2599.0,27
2778142,2017-04-13,1,BOOKS,0.0,0
2778143,2017-04-13,1,BREAD/BAKERY,364.597,4
2778144,2017-04-13,1,CELEBRATION,25.0,0
2778145,2017-04-13,1,CLEANING,574.0,16
2778146,2017-04-13,1,DAIRY,913.0,5
2778147,2017-04-13,1,DELI,140.374,5
2778148,2017-04-13,1,EGGS,144.0,2
2778149,2017-04-13,1,FROZEN FOODS,148.073,2
2778150,2017-04-13,1,GROCERY I,2931.0,67
2778151,2017-04-13,1,GROCERY II,20.0,0
2778152,2017-04-13,1,HARDWARE,2.0,0
2778153,2017-04-13,1,HOME AND KITCHEN I,42.0,1
2778154,2017-04-13,1,HOME AND KITCHEN II,21.0,4
2778155,2017-04-13,1,HOME APPLIANCES,1.0,0
2778156,2017-04-13,1,HOME CARE,161.0,7
2778157,2017-04-13,1,LADIESWEAR,10.0,0
2778158,2017-04-13,1,LAWN AND GARDEN,23.0,0
2778159,2017-04-13,1,LINGERIE,6.0,0
2778160,2017-04-13,1,"LIQUOR,WINE,BEER",143.0,3
2778161,2017-04-13,1,MAGAZINES,17.0,0
2778162,2017-04-13,1,MEATS,231.898,1
2778163,2017-04-13,1,PERSONAL CARE,131.0,6
2778164,2017-04-13,1,PET SUPPLIES,3.0,0
2778165,2017-04-13,1,PLAYERS AND ELECTRONICS,11.0,0
2778166,2017-04-13,1,POULTRY,326.453,0
2778167,2017-04-13,1,PREPARED FOODS,195.322,1
2778168,2017-04-13,1,PRODUCE,2170.4,3
2778169,2017-04-13,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2778170,2017-04-13,1,SEAFOOD,30.758999,0
2779920,2017-04-14,1,AUTOMOTIVE,1.0,0
2779921,2017-04-14,1,BABY CARE,0.0,0
2779922,2017-04-14,1,BEAUTY,1.0,0
2779923,2017-04-14,1,BEVERAGES,817.0,14
2779924,2017-04-14,1,BOOKS,0.0,0
2779925,2017-04-14,1,BREAD/BAKERY,156.081,7
2779926,2017-04-14,1,CELEBRATION,7.0,0
2779927,2017-04-14,1,CLEANING,184.0,6
2779928,2017-04-14,1,DAIRY,357.0,7
2779929,2017-04-14,1,DELI,34.385,25
2779930,2017-04-14,1,EGGS,69.0,22
2779931,2017-04-14,1,FROZEN FOODS,36.0,2
2779932,2017-04-14,1,GROCERY I,790.0,38
2779933,2017-04-14,1,GROCERY II,3.0,0
2779934,2017-04-14,1,HARDWARE,1.0,0
2779935,2017-04-14,1,HOME AND KITCHEN I,5.0,1
2779936,2017-04-14,1,HOME AND KITCHEN II,3.0,0
2779937,2017-04-14,1,HOME APPLIANCES,0.0,0
2779938,2017-04-14,1,HOME CARE,44.0,3
2779939,2017-04-14,1,LADIESWEAR,2.0,0
2779940,2017-04-14,1,LAWN AND GARDEN,16.0,0
2779941,2017-04-14,1,LINGERIE,4.0,0
2779942,2017-04-14,1,"LIQUOR,WINE,BEER",54.0,2
2779943,2017-04-14,1,MAGAZINES,9.0,0
2779944,2017-04-14,1,MEATS,357.443,31
2779945,2017-04-14,1,PERSONAL CARE,30.0,3
2779946,2017-04-14,1,PET SUPPLIES,2.0,0
2779947,2017-04-14,1,PLAYERS AND ELECTRONICS,3.0,0
2779948,2017-04-14,1,POULTRY,135.791,31
2779949,2017-04-14,1,PREPARED FOODS,69.876,1
2779950,2017-04-14,1,PRODUCE,984.604,3
2779951,2017-04-14,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2779952,2017-04-14,1,SEAFOOD,16.723,5
2781702,2017-04-15,1,AUTOMOTIVE,3.0,0
2781703,2017-04-15,1,BABY CARE,0.0,0
2781704,2017-04-15,1,BEAUTY,1.0,0
2781705,2017-04-15,1,BEVERAGES,1946.0,13
2781706,2017-04-15,1,BOOKS,0.0,0
2781707,2017-04-15,1,BREAD/BAKERY,351.967,4
2781708,2017-04-15,1,CELEBRATION,4.0,0
2781709,2017-04-15,1,CLEANING,429.0,11
2781710,2017-04-15,1,DAIRY,563.0,6
2781711,2017-04-15,1,DELI,101.421,3
2781712,2017-04-15,1,EGGS,141.0,0
2781713,2017-04-15,1,FROZEN FOODS,82.0,1
2781714,2017-04-15,1,GROCERY I,2030.0,54
2781715,2017-04-15,1,GROCERY II,13.0,0
2781716,2017-04-15,1,HARDWARE,2.0,0
2781717,2017-04-15,1,HOME AND KITCHEN I,19.0,1
2781718,2017-04-15,1,HOME AND KITCHEN II,17.0,2
2781719,2017-04-15,1,HOME APPLIANCES,1.0,0
2781720,2017-04-15,1,HOME CARE,116.0,7
2781721,2017-04-15,1,LADIESWEAR,10.0,0
2781722,2017-04-15,1,LAWN AND GARDEN,16.0,0
2781723,2017-04-15,1,LINGERIE,7.0,0
2781724,2017-04-15,1,"LIQUOR,WINE,BEER",116.0,4
2781725,2017-04-15,1,MAGAZINES,4.0,0
2781726,2017-04-15,1,MEATS,112.284,1
2781727,2017-04-15,1,PERSONAL CARE,103.0,4
2781728,2017-04-15,1,PET SUPPLIES,6.0,0
2781729,2017-04-15,1,PLAYERS AND ELECTRONICS,4.0,0
2781730,2017-04-15,1,POULTRY,187.368,0
2781731,2017-04-15,1,PREPARED FOODS,78.37,1
2781732,2017-04-15,1,PRODUCE,1743.254,4
2781733,2017-04-15,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2781734,2017-04-15,1,SEAFOOD,21.207,0
2783484,2017-04-16,1,AUTOMOTIVE,1.0,0
2783485,2017-04-16,1,BABY CARE,0.0,0
2783486,2017-04-16,1,BEAUTY,0.0,0
2783487,2017-04-16,1,BEVERAGES,1114.0,20
2783488,2017-04-16,1,BOOKS,0.0,0
2783489,2017-04-16,1,BREAD/BAKERY,154.388,7
2783490,2017-04-16,1,CELEBRATION,7.0,0
2783491,2017-04-16,1,CLEANING,228.0,13
2783492,2017-04-16,1,DAIRY,324.0,2
2783493,2017-04-16,1,DELI,57.565,4
2783494,2017-04-16,1,EGGS,62.0,1
2783495,2017-04-16,1,FROZEN FOODS,40.0,2
2783496,2017-04-16,1,GROCERY I,1185.0,60
2783497,2017-04-16,1,GROCERY II,6.0,0
2783498,2017-04-16,1,HARDWARE,2.0,0
2783499,2017-04-16,1,HOME AND KITCHEN I,5.0,1
2783500,2017-04-16,1,HOME AND KITCHEN II,8.0,1
2783501,2017-04-16,1,HOME APPLIANCES,0.0,0
2783502,2017-04-16,1,HOME CARE,90.0,5
2783503,2017-04-16,1,LADIESWEAR,3.0,0
2783504,2017-04-16,1,LAWN AND GARDEN,7.0,0
2783505,2017-04-16,1,LINGERIE,2.0,0
2783506,2017-04-16,1,"LIQUOR,WINE,BEER",28.0,2
2783507,2017-04-16,1,MAGAZINES,2.0,0
2783508,2017-04-16,1,MEATS,92.188,1
2783509,2017-04-16,1,PERSONAL CARE,41.0,3
2783510,2017-04-16,1,PET SUPPLIES,3.0,0
2783511,2017-04-16,1,PLAYERS AND ELECTRONICS,3.0,0
2783512,2017-04-16,1,POULTRY,93.54,0
2783513,2017-04-16,1,PREPARED FOODS,37.267,0
2783514,2017-04-16,1,PRODUCE,1083.279,6
2783515,2017-04-16,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2783516,2017-04-16,1,SEAFOOD,16.191,0
2785266,2017-04-17,1,AUTOMOTIVE,1.0,0
2785267,2017-04-17,1,BABY CARE,0.0,0
2785268,2017-04-17,1,BEAUTY,3.0,0
2785269,2017-04-17,1,BEVERAGES,2731.0,23
2785270,2017-04-17,1,BOOKS,0.0,0
2785271,2017-04-17,1,BREAD/BAKERY,464.106,5
2785272,2017-04-17,1,CELEBRATION,14.0,0
2785273,2017-04-17,1,CLEANING,851.0,20
2785274,2017-04-17,1,DAIRY,774.0,7
2785275,2017-04-17,1,DELI,177.245,4
2785276,2017-04-17,1,EGGS,154.0,0
2785277,2017-04-17,1,FROZEN FOODS,73.0,1
2785278,2017-04-17,1,GROCERY I,3641.0,73
2785279,2017-04-17,1,GROCERY II,14.0,0
2785280,2017-04-17,1,HARDWARE,2.0,0
2785281,2017-04-17,1,HOME AND KITCHEN I,42.0,1
2785282,2017-04-17,1,HOME AND KITCHEN II,26.0,3
2785283,2017-04-17,1,HOME APPLIANCES,0.0,0
2785284,2017-04-17,1,HOME CARE,209.0,4
2785285,2017-04-17,1,LADIESWEAR,25.0,0
2785286,2017-04-17,1,LAWN AND GARDEN,16.0,0
2785287,2017-04-17,1,LINGERIE,10.0,0
2785288,2017-04-17,1,"LIQUOR,WINE,BEER",75.0,2
2785289,2017-04-17,1,MAGAZINES,8.0,0
2785290,2017-04-17,1,MEATS,283.699,0
2785291,2017-04-17,1,PERSONAL CARE,149.0,6
2785292,2017-04-17,1,PET SUPPLIES,4.0,0
2785293,2017-04-17,1,PLAYERS AND ELECTRONICS,14.0,0
2785294,2017-04-17,1,POULTRY,345.281,0
2785295,2017-04-17,1,PREPARED FOODS,53.420998,1
2785296,2017-04-17,1,PRODUCE,2776.914,5
2785297,2017-04-17,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2785298,2017-04-17,1,SEAFOOD,21.583,0
2787048,2017-04-18,1,AUTOMOTIVE,3.0,0
2787049,2017-04-18,1,BABY CARE,0.0,0
2787050,2017-04-18,1,BEAUTY,3.0,0
2787051,2017-04-18,1,BEVERAGES,2102.0,20
2787052,2017-04-18,1,BOOKS,1.0,0
2787053,2017-04-18,1,BREAD/BAKERY,307.667,5
2787054,2017-04-18,1,CELEBRATION,12.0,0
2787055,2017-04-18,1,CLEANING,661.0,19
2787056,2017-04-18,1,DAIRY,691.0,4
2787057,2017-04-18,1,DELI,146.823,4
2787058,2017-04-18,1,EGGS,123.0,0
2787059,2017-04-18,1,FROZEN FOODS,159.33499,1
2787060,2017-04-18,1,GROCERY I,2579.0,65
2787061,2017-04-18,1,GROCERY II,15.0,0
2787062,2017-04-18,1,HARDWARE,3.0,0
2787063,2017-04-18,1,HOME AND KITCHEN I,16.0,2
2787064,2017-04-18,1,HOME AND KITCHEN II,12.0,1
2787065,2017-04-18,1,HOME APPLIANCES,1.0,0
2787066,2017-04-18,1,HOME CARE,178.0,3
2787067,2017-04-18,1,LADIESWEAR,11.0,0
2787068,2017-04-18,1,LAWN AND GARDEN,15.0,0
2787069,2017-04-18,1,LINGERIE,3.0,0
2787070,2017-04-18,1,"LIQUOR,WINE,BEER",57.0,2
2787071,2017-04-18,1,MAGAZINES,3.0,0
2787072,2017-04-18,1,MEATS,303.303,3
2787073,2017-04-18,1,PERSONAL CARE,161.0,7
2787074,2017-04-18,1,PET SUPPLIES,4.0,0
2787075,2017-04-18,1,PLAYERS AND ELECTRONICS,8.0,0
2787076,2017-04-18,1,POULTRY,369.244,0
2787077,2017-04-18,1,PREPARED FOODS,68.159,1
2787078,2017-04-18,1,PRODUCE,2371.995,5
2787079,2017-04-18,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2787080,2017-04-18,1,SEAFOOD,20.934,0
2788830,2017-04-19,1,AUTOMOTIVE,4.0,0
2788831,2017-04-19,1,BABY CARE,0.0,0
2788832,2017-04-19,1,BEAUTY,1.0,0
2788833,2017-04-19,1,BEVERAGES,2426.0,27
2788834,2017-04-19,1,BOOKS,0.0,0
2788835,2017-04-19,1,BREAD/BAKERY,413.586,6
2788836,2017-04-19,1,CELEBRATION,18.0,0
2788837,2017-04-19,1,CLEANING,794.0,30
2788838,2017-04-19,1,DAIRY,801.0,21
2788839,2017-04-19,1,DELI,162.371,4
2788840,2017-04-19,1,EGGS,170.0,2
2788841,2017-04-19,1,FROZEN FOODS,114.0,2
2788842,2017-04-19,1,GROCERY I,2972.0,95
2788843,2017-04-19,1,GROCERY II,22.0,0
2788844,2017-04-19,1,HARDWARE,2.0,0
2788845,2017-04-19,1,HOME AND KITCHEN I,8.0,2
2788846,2017-04-19,1,HOME AND KITCHEN II,18.0,3
2788847,2017-04-19,1,HOME APPLIANCES,1.0,0
2788848,2017-04-19,1,HOME CARE,197.0,4
2788849,2017-04-19,1,LADIESWEAR,18.0,0
2788850,2017-04-19,1,LAWN AND GARDEN,26.0,9
2788851,2017-04-19,1,LINGERIE,16.0,0
2788852,2017-04-19,1,"LIQUOR,WINE,BEER",121.0,5
2788853,2017-04-19,1,MAGAZINES,9.0,0
2788854,2017-04-19,1,MEATS,241.91,2
2788855,2017-04-19,1,PERSONAL CARE,141.0,6
2788856,2017-04-19,1,PET SUPPLIES,4.0,1
2788857,2017-04-19,1,PLAYERS AND ELECTRONICS,8.0,0
2788858,2017-04-19,1,POULTRY,367.941,0
2788859,2017-04-19,1,PREPARED FOODS,67.643,0
2788860,2017-04-19,1,PRODUCE,4234.829,208
2788861,2017-04-19,1,SCHOOL AND OFFICE SUPPLIES,2.0,0
2788862,2017-04-19,1,SEAFOOD,18.434,0
2790612,2017-04-20,1,AUTOMOTIVE,2.0,0
2790613,2017-04-20,1,BABY CARE,0.0,0
2790614,2017-04-20,1,BEAUTY,2.0,0
2790615,2017-04-20,1,BEVERAGES,1948.0,23
2790616,2017-04-20,1,BOOKS,0.0,0
2790617,2017-04-20,1,BREAD/BAKERY,420.877,7
2790618,2017-04-20,1,CELEBRATION,20.0,0
2790619,2017-04-20,1,CLEANING,696.0,26
2790620,2017-04-20,1,DAIRY,666.0,16
2790621,2017-04-20,1,DELI,93.429,2
2790622,2017-04-20,1,EGGS,103.0,1
2790623,2017-04-20,1,FROZEN FOODS,120.054,1
2790624,2017-04-20,1,GROCERY I,2546.0,72
2790625,2017-04-20,1,GROCERY II,17.0,0
2790626,2017-04-20,1,HARDWARE,2.0,0
2790627,2017-04-20,1,HOME AND KITCHEN I,36.0,1
2790628,2017-04-20,1,HOME AND KITCHEN II,30.0,2
2790629,2017-04-20,1,HOME APPLIANCES,1.0,0
2790630,2017-04-20,1,HOME CARE,122.0,3
2790631,2017-04-20,1,LADIESWEAR,11.0,0
2790632,2017-04-20,1,LAWN AND GARDEN,23.0,0
2790633,2017-04-20,1,LINGERIE,14.0,1
2790634,2017-04-20,1,"LIQUOR,WINE,BEER",84.0,5
2790635,2017-04-20,1,MAGAZINES,6.0,0
2790636,2017-04-20,1,MEATS,335.495,1
2790637,2017-04-20,1,PERSONAL CARE,131.0,5
2790638,2017-04-20,1,PET SUPPLIES,3.0,0
2790639,2017-04-20,1,PLAYERS AND ELECTRONICS,7.0,0
2790640,2017-04-20,1,POULTRY,264.397,0
2790641,2017-04-20,1,PREPARED FOODS,83.921,1
2790642,2017-04-20,1,PRODUCE,2236.143,4
2790643,2017-04-20,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2790644,2017-04-20,1,SEAFOOD,24.589,0
2792394,2017-04-21,1,AUTOMOTIVE,5.0,0
2792395,2017-04-21,1,BABY CARE,0.0,0
2792396,2017-04-21,1,BEAUTY,2.0,0
2792397,2017-04-21,1,BEVERAGES,2600.0,25
2792398,2017-04-21,1,BOOKS,1.0,0
2792399,2017-04-21,1,BREAD/BAKERY,376.189,7
2792400,2017-04-21,1,CELEBRATION,24.0,0
2792401,2017-04-21,1,CLEANING,871.0,28
2792402,2017-04-21,1,DAIRY,1078.0,27
2792403,2017-04-21,1,DELI,191.298,54
2792404,2017-04-21,1,EGGS,164.0,28
2792405,2017-04-21,1,FROZEN FOODS,145.97,3
2792406,2017-04-21,1,GROCERY I,3112.0,75
2792407,2017-04-21,1,GROCERY II,13.0,0
2792408,2017-04-21,1,HARDWARE,7.0,0
2792409,2017-04-21,1,HOME AND KITCHEN I,49.0,3
2792410,2017-04-21,1,HOME AND KITCHEN II,18.0,1
2792411,2017-04-21,1,HOME APPLIANCES,0.0,0
2792412,2017-04-21,1,HOME CARE,190.0,5
2792413,2017-04-21,1,LADIESWEAR,23.0,0
2792414,2017-04-21,1,LAWN AND GARDEN,13.0,0
2792415,2017-04-21,1,LINGERIE,6.0,0
2792416,2017-04-21,1,"LIQUOR,WINE,BEER",156.0,6
2792417,2017-04-21,1,MAGAZINES,22.0,0
2792418,2017-04-21,1,MEATS,659.54297,48
2792419,2017-04-21,1,PERSONAL CARE,177.0,8
2792420,2017-04-21,1,PET SUPPLIES,3.0,1
2792421,2017-04-21,1,PLAYERS AND ELECTRONICS,5.0,0
2792422,2017-04-21,1,POULTRY,490.743,39
2792423,2017-04-21,1,PREPARED FOODS,115.132,0
2792424,2017-04-21,1,PRODUCE,2736.322,4
2792425,2017-04-21,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2792426,2017-04-21,1,SEAFOOD,41.827,7
2794176,2017-04-22,1,AUTOMOTIVE,5.0,0
2794177,2017-04-22,1,BABY CARE,0.0,0
2794178,2017-04-22,1,BEAUTY,6.0,0
2794179,2017-04-22,1,BEVERAGES,2785.0,32
2794180,2017-04-22,1,BOOKS,1.0,0
2794181,2017-04-22,1,BREAD/BAKERY,440.086,8
2794182,2017-04-22,1,CELEBRATION,22.0,0
2794183,2017-04-22,1,CLEANING,701.0,26
2794184,2017-04-22,1,DAIRY,884.0,23
2794185,2017-04-22,1,DELI,167.879,2
2794186,2017-04-22,1,EGGS,166.0,1
2794187,2017-04-22,1,FROZEN FOODS,135.0,2
2794188,2017-04-22,1,GROCERY I,2824.0,69
2794189,2017-04-22,1,GROCERY II,10.0,0
2794190,2017-04-22,1,HARDWARE,0.0,0
2794191,2017-04-22,1,HOME AND KITCHEN I,21.0,2
2794192,2017-04-22,1,HOME AND KITCHEN II,18.0,3
2794193,2017-04-22,1,HOME APPLIANCES,0.0,0
2794194,2017-04-22,1,HOME CARE,174.0,5
2794195,2017-04-22,1,LADIESWEAR,28.0,0
2794196,2017-04-22,1,LAWN AND GARDEN,25.0,0
2794197,2017-04-22,1,LINGERIE,22.0,1
2794198,2017-04-22,1,"LIQUOR,WINE,BEER",164.0,6
2794199,2017-04-22,1,MAGAZINES,13.0,0
2794200,2017-04-22,1,MEATS,292.12,0
2794201,2017-04-22,1,PERSONAL CARE,183.0,8
2794202,2017-04-22,1,PET SUPPLIES,3.0,0
2794203,2017-04-22,1,PLAYERS AND ELECTRONICS,9.0,0
2794204,2017-04-22,1,POULTRY,292.148,0
2794205,2017-04-22,1,PREPARED FOODS,45.666,0
2794206,2017-04-22,1,PRODUCE,2530.416,2
2794207,2017-04-22,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2794208,2017-04-22,1,SEAFOOD,28.167,0
2795958,2017-04-23,1,AUTOMOTIVE,1.0,0
2795959,2017-04-23,1,BABY CARE,0.0,0
2795960,2017-04-23,1,BEAUTY,8.0,0
2795961,2017-04-23,1,BEVERAGES,1047.0,23
2795962,2017-04-23,1,BOOKS,1.0,0
2795963,2017-04-23,1,BREAD/BAKERY,178.518,6
2795964,2017-04-23,1,CELEBRATION,6.0,0
2795965,2017-04-23,1,CLEANING,253.0,17
2795966,2017-04-23,1,DAIRY,390.0,20
2795967,2017-04-23,1,DELI,54.598,1
2795968,2017-04-23,1,EGGS,74.0,1
2795969,2017-04-23,1,FROZEN FOODS,35.0,2
2795970,2017-04-23,1,GROCERY I,1163.0,54
2795971,2017-04-23,1,GROCERY II,10.0,0
2795972,2017-04-23,1,HARDWARE,1.0,0
2795973,2017-04-23,1,HOME AND KITCHEN I,2.0,0
2795974,2017-04-23,1,HOME AND KITCHEN II,9.0,0
2795975,2017-04-23,1,HOME APPLIANCES,0.0,0
2795976,2017-04-23,1,HOME CARE,67.0,2
2795977,2017-04-23,1,LADIESWEAR,4.0,0
2795978,2017-04-23,1,LAWN AND GARDEN,7.0,0
2795979,2017-04-23,1,LINGERIE,5.0,0
2795980,2017-04-23,1,"LIQUOR,WINE,BEER",38.0,2
2795981,2017-04-23,1,MAGAZINES,2.0,0
2795982,2017-04-23,1,MEATS,122.285,0
2795983,2017-04-23,1,PERSONAL CARE,69.0,6
2795984,2017-04-23,1,PET SUPPLIES,1.0,1
2795985,2017-04-23,1,PLAYERS AND ELECTRONICS,3.0,0
2795986,2017-04-23,1,POULTRY,144.869,0
2795987,2017-04-23,1,PREPARED FOODS,36.350998,0
2795988,2017-04-23,1,PRODUCE,1058.882,2
2795989,2017-04-23,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2795990,2017-04-23,1,SEAFOOD,8.357,0
2797740,2017-04-24,1,AUTOMOTIVE,6.0,0
2797741,2017-04-24,1,BABY CARE,0.0,0
2797742,2017-04-24,1,BEAUTY,5.0,0
2797743,2017-04-24,1,BEVERAGES,2419.0,36
2797744,2017-04-24,1,BOOKS,0.0,0
2797745,2017-04-24,1,BREAD/BAKERY,433.097,7
2797746,2017-04-24,1,CELEBRATION,16.0,0
2797747,2017-04-24,1,CLEANING,648.0,25
2797748,2017-04-24,1,DAIRY,832.0,21
2797749,2017-04-24,1,DELI,159.285,3
2797750,2017-04-24,1,EGGS,152.0,1
2797751,2017-04-24,1,FROZEN FOODS,123.038,2
2797752,2017-04-24,1,GROCERY I,2540.0,75
2797753,2017-04-24,1,GROCERY II,17.0,0
2797754,2017-04-24,1,HARDWARE,1.0,0
2797755,2017-04-24,1,HOME AND KITCHEN I,8.0,2
2797756,2017-04-24,1,HOME AND KITCHEN II,21.0,1
2797757,2017-04-24,1,HOME APPLIANCES,0.0,0
2797758,2017-04-24,1,HOME CARE,179.0,4
2797759,2017-04-24,1,LADIESWEAR,9.0,0
2797760,2017-04-24,1,LAWN AND GARDEN,14.0,1
2797761,2017-04-24,1,LINGERIE,21.0,1
2797762,2017-04-24,1,"LIQUOR,WINE,BEER",70.0,3
2797763,2017-04-24,1,MAGAZINES,10.0,0
2797764,2017-04-24,1,MEATS,330.03,0
2797765,2017-04-24,1,PERSONAL CARE,120.0,6
2797766,2017-04-24,1,PET SUPPLIES,8.0,1
2797767,2017-04-24,1,PLAYERS AND ELECTRONICS,8.0,0
2797768,2017-04-24,1,POULTRY,364.507,0
2797769,2017-04-24,1,PREPARED FOODS,73.957,0
2797770,2017-04-24,1,PRODUCE,2569.755,4
2797771,2017-04-24,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2797772,2017-04-24,1,SEAFOOD,27.497,0
2799522,2017-04-25,1,AUTOMOTIVE,3.0,0
2799523,2017-04-25,1,BABY CARE,0.0,0
2799524,2017-04-25,1,BEAUTY,3.0,0
2799525,2017-04-25,1,BEVERAGES,2083.0,27
2799526,2017-04-25,1,BOOKS,0.0,0
2799527,2017-04-25,1,BREAD/BAKERY,323.238,7
2799528,2017-04-25,1,CELEBRATION,22.0,0
2799529,2017-04-25,1,CLEANING,655.0,28
2799530,2017-04-25,1,DAIRY,669.0,21
2799531,2017-04-25,1,DELI,139.501,3
2799532,2017-04-25,1,EGGS,126.0,1
2799533,2017-04-25,1,FROZEN FOODS,98.19,2
2799534,2017-04-25,1,GROCERY I,2817.0,71
2799535,2017-04-25,1,GROCERY II,28.0,0
2799536,2017-04-25,1,HARDWARE,2.0,0
2799537,2017-04-25,1,HOME AND KITCHEN I,3.0,0
2799538,2017-04-25,1,HOME AND KITCHEN II,17.0,1
2799539,2017-04-25,1,HOME APPLIANCES,0.0,0
2799540,2017-04-25,1,HOME CARE,138.0,7
2799541,2017-04-25,1,LADIESWEAR,17.0,0
2799542,2017-04-25,1,LAWN AND GARDEN,29.0,0
2799543,2017-04-25,1,LINGERIE,4.0,0
2799544,2017-04-25,1,"LIQUOR,WINE,BEER",112.0,4
2799545,2017-04-25,1,MAGAZINES,7.0,0
2799546,2017-04-25,1,MEATS,218.86101,0
2799547,2017-04-25,1,PERSONAL CARE,124.0,7
2799548,2017-04-25,1,PET SUPPLIES,6.0,1
2799549,2017-04-25,1,PLAYERS AND ELECTRONICS,7.0,0
2799550,2017-04-25,1,POULTRY,305.144,0
2799551,2017-04-25,1,PREPARED FOODS,38.787,0
2799552,2017-04-25,1,PRODUCE,2339.174,3
2799553,2017-04-25,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2799554,2017-04-25,1,SEAFOOD,16.678,0
2801304,2017-04-26,1,AUTOMOTIVE,2.0,0
2801305,2017-04-26,1,BABY CARE,0.0,0
2801306,2017-04-26,1,BEAUTY,2.0,0
2801307,2017-04-26,1,BEVERAGES,2608.0,29
2801308,2017-04-26,1,BOOKS,2.0,0
2801309,2017-04-26,1,BREAD/BAKERY,391.912,7
