id,date,store_nbr,family,sales,onpromotion
2781719,2017-04-15,1,HOME APPLIANCES,1.0,0
2781720,2017-04-15,1,HOME CARE,116.0,7
2781721,2017-04-15,1,LADIESWEAR,10.0,0
2781722,2017-04-15,1,LAWN AND GARDEN,16.0,0
2781723,2017-04-15,1,LINGERIE,7.0,0
2781724,2017-04-15,1,"LIQUOR,WINE,BEER",116.0,4
2781725,2017-04-15,1,MAGAZINES,4.0,0
2781726,2017-04-15,1,MEATS,112.284,1
2781727,2017-04-15,1,PERSONAL CARE,103.0,4
2781728,2017-04-15,1,PET SUPPLIES,6.0,0
2781729,2017-04-15,1,PLAYERS AND ELECTRONICS,4.0,0
2781730,2017-04-15,1,POULTRY,187.368,0
2781731,2017-04-15,1,PREPARED FOODS,78.37,1
2781732,2017-04-15,1,PRODUCE,1743.254,4
2781733,2017-04-15,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2781734,2017-04-15,1,SEAFOOD,21.207,0
2782065,2017-04-15,2,AUTOMOTIVE,6.0,0
2782066,2017-04-15,2,BABY CARE,0.0,0
2782067,2017-04-15,2,BEAUTY,3.0,0
2782068,2017-04-15,2,BEVERAGES,3378.0,30
2782069,2017-04-15,2,BOOKS,0.0,0
2782070,2017-04-15,2,BREAD/BAKERY,683.0,7
2782071,2017-04-15,2,CELEBRATION,19.0,0
2782072,2017-04-15,2,CLEANING,870.0,18
2782073,2017-04-15,2,DAIRY,1032.0,8
2782074,2017-04-15,2,DELI,224.536,2
2782075,2017-04-15,2,EGGS,150.0,1
2782076,2017-04-15,2,FROZEN FOODS,128.58,2
2782077,2017-04-15,2,GROCERY I,4106.0,89
2782078,2017-04-15,2,GROCERY II,32.0,0
2782079,2017-04-15,2,HARDWARE,2.0,0
2782080,2017-04-15,2,HOME AND KITCHEN I,8.0,0
2782081,2017-04-15,2,HOME AND KITCHEN II,26.0,1
2782082,2017-04-15,2,HOME APPLIANCES,0.0,0
2782083,2017-04-15,2,HOME CARE,250.0,8
2782084,2017-04-15,2,LADIESWEAR,24.0,0
2782085,2017-04-15,2,LAWN AND GARDEN,24.0,0
2782086,2017-04-15,2,LINGERIE,10.0,0
2782087,2017-04-15,2,"LIQUOR,WINE,BEER",136.0,3
2782088,2017-04-15,2,MAGAZINES,9.0,0
2782089,2017-04-15,2,MEATS,342.682,1
2782090,2017-04-15,2,PERSONAL CARE,231.0,9
2782091,2017-04-15,2,PET SUPPLIES,9.0,0
2782092,2017-04-15,2,PLAYERS AND ELECTRONICS,10.0,0
2782093,2017-04-15,2,POULTRY,422.784,1
2782094,2017-04-15,2,PREPARED FOODS,165.643,0
2782095,2017-04-15,2,PRODUCE,2337.018,5
2782096,2017-04-15,2,SCHOOL AND OFFICE SUPPLIES,2.0,0
2782097,2017-04-15,2,SEAFOOD,31.125,0
2782428,2017-04-15,3,AUTOMOTIVE,8.0,0
2782429,2017-04-15,3,BABY CARE,2.0,0
2782430,2017-04-15,3,BEAUTY,11.0,0
2782431,2017-04-15,3,BEVERAGES,10511.0,32
2782432,2017-04-15,3,BOOKS,0.0,0
2782433,2017-04-15,3,BREAD/BAKERY,1353.428,6
2782434,2017-04-15,3,CELEBRATION,71.0,0
2782435,2017-04-15,3,CLEANING,2191.0,24
2782436,2017-04-15,3,DAIRY,2656.0,9
2782437,2017-04-15,3,DELI,509.58,6
2782438,2017-04-15,3,EGGS,554.0,1
2782439,2017-04-15,3,FROZEN FOODS,442.616,4
2782440,2017-04-15,3,GROCERY I,9694.0,102
2782441,2017-04-15,3,GROCERY II,63.0,0
2782442,2017-04-15,3,HARDWARE,4.0,0
2782443,2017-04-15,3,HOME AND KITCHEN I,29.0,3
2782444,2017-04-15,3,HOME AND KITCHEN II,63.0,5
2782445,2017-04-15,3,HOME APPLIANCES,2.0,0
2782446,2017-04-15,3,HOME CARE,549.0,8
2782447,2017-04-15,3,LADIESWEAR,51.0,0
2782448,2017-04-15,3,LAWN AND GARDEN,80.0,0
2782449,2017-04-15,3,LINGERIE,22.0,0
2782450,2017-04-15,3,"LIQUOR,WINE,BEER",432.0,4
2782451,2017-04-15,3,MAGAZINES,41.0,0
2782452,2017-04-15,3,MEATS,765.326,1
2782453,2017-04-15,3,PERSONAL CARE,617.0,12
2782454,2017-04-15,3,PET SUPPLIES,27.0,0
2782455,2017-04-15,3,PLAYERS AND ELECTRONICS,28.0,0
2782456,2017-04-15,3,POULTRY,1176.826,1
2782457,2017-04-15,3,PREPARED FOODS,435.767,1
2782458,2017-04-15,3,PRODUCE,7903.411,4
2782459,2017-04-15,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
2782460,2017-04-15,3,SEAFOOD,86.067,0
2783484,2017-04-16,1,AUTOMOTIVE,1.0,0
2783485,2017-04-16,1,BABY CARE,0.0,0
2783486,2017-04-16,1,BEAUTY,0.0,0
2783487,2017-04-16,1,BEVERAGES,1114.0,20
2783488,2017-04-16,1,BOOKS,0.0,0
2783489,2017-04-16,1,BREAD/BAKERY,154.388,7
2783490,2017-04-16,1,CELEBRATION,7.0,0
2783491,2017-04-16,1,CLEANING,228.0,13
2783492,2017-04-16,1,DAIRY,324.0,2
2783493,2017-04-16,1,DELI,57.565,4
2783494,2017-04-16,1,EGGS,62.0,1
2783495,2017-04-16,1,FROZEN FOODS,40.0,2
2783496,2017-04-16,1,GROCERY I,1185.0,60
2783497,2017-04-16,1,GROCERY II,6.0,0
2783498,2017-04-16,1,HARDWARE,2.0,0
2783499,2017-04-16,1,HOME AND KITCHEN I,5.0,1
2783500,2017-04-16,1,HOME AND KITCHEN II,8.0,1
2783501,2017-04-16,1,HOME APPLIANCES,0.0,0
2783502,2017-04-16,1,HOME CARE,90.0,5
2783503,2017-04-16,1,LADIESWEAR,3.0,0
2783504,2017-04-16,1,LAWN AND GARDEN,7.0,0
2783505,2017-04-16,1,LINGERIE,2.0,0
2783506,2017-04-16,1,"LIQUOR,WINE,BEER",28.0,2
2783507,2017-04-16,1,MAGAZINES,2.0,0
2783508,2017-04-16,1,MEATS,92.188,1
2783509,2017-04-16,1,PERSONAL CARE,41.0,3
2783510,2017-04-16,1,PET SUPPLIES,3.0,0
2783511,2017-04-16,1,PLAYERS AND ELECTRONICS,3.0,0
2783512,2017-04-16,1,POULTRY,93.54,0
2783513,2017-04-16,1,PREPARED FOODS,37.267,0
2783514,2017-04-16,1,PRODUCE,1083.279,6
2783515,2017-04-16,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2783516,2017-04-16,1,SEAFOOD,16.191,0
2783847,2017-04-16,2,AUTOMOTIVE,11.0,0
2783848,2017-04-16,2,BABY CARE,0.0,0
2783849,2017-04-16,2,BEAUTY,10.0,0
2783850,2017-04-16,2,BEVERAGES,4175.0,28
2783851,2017-04-16,2,BOOKS,0.0,0
2783852,2017-04-16,2,BREAD/BAKERY,882.0,5
2783853,2017-04-16,2,CELEBRATION,12.0,0
2783854,2017-04-16,2,CLEANING,1039.0,20
2783855,2017-04-16,2,DAIRY,1236.0,7
2783856,2017-04-16,2,DELI,340.115,1
2783857,2017-04-16,2,EGGS,211.0,1
2783858,2017-04-16,2,FROZEN FOODS,135.0,2
2783859,2017-04-16,2,GROCERY I,5063.0,89
2783860,2017-04-16,2,GROCERY II,47.0,0
2783861,2017-04-16,2,HARDWARE,4.0,0
2783862,2017-04-16,2,HOME AND KITCHEN I,17.0,1
2783863,2017-04-16,2,HOME AND KITCHEN II,28.0,3
2783864,2017-04-16,2,HOME APPLIANCES,0.0,0
2783865,2017-04-16,2,HOME CARE,324.0,8
2783866,2017-04-16,2,LADIESWEAR,31.0,0
2783867,2017-04-16,2,LAWN AND GARDEN,23.0,0
2783868,2017-04-16,2,LINGERIE,7.0,0
2783869,2017-04-16,2,"LIQUOR,WINE,BEER",54.0,3
2783870,2017-04-16,2,MAGAZINES,9.0,0
2783871,2017-04-16,2,MEATS,394.391,1
2783872,2017-04-16,2,PERSONAL CARE,365.0,12
2783873,2017-04-16,2,PET SUPPLIES,15.0,0
2783874,2017-04-16,2,PLAYERS AND ELECTRONICS,16.0,0
2783875,2017-04-16,2,POULTRY,548.864,0
2783876,2017-04-16,2,PREPARED FOODS,169.838,0
2783877,2017-04-16,2,PRODUCE,3034.507,5
2783878,2017-04-16,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2783879,2017-04-16,2,SEAFOOD,32.818,0
2784210,2017-04-16,3,AUTOMOTIVE,15.0,0
2784211,2017-04-16,3,BABY CARE,2.0,0
2784212,2017-04-16,3,BEAUTY,20.0,0
2784213,2017-04-16,3,BEVERAGES,12047.0,27
2784214,2017-04-16,3,BOOKS,0.0,0
2784215,2017-04-16,3,BREAD/BAKERY,1787.156,6
2784216,2017-04-16,3,CELEBRATION,41.0,0
2784217,2017-04-16,3,CLEANING,2373.0,25
2784218,2017-04-16,3,DAIRY,3167.0,10
2784219,2017-04-16,3,DELI,529.564,6
2784220,2017-04-16,3,EGGS,641.0,1
2784221,2017-04-16,3,FROZEN FOODS,416.969,3
2784222,2017-04-16,3,GROCERY I,11474.0,94
2784223,2017-04-16,3,GROCERY II,99.0,0
2784224,2017-04-16,3,HARDWARE,6.0,0
2784225,2017-04-16,3,HOME AND KITCHEN I,34.0,2
2784226,2017-04-16,3,HOME AND KITCHEN II,80.0,5
2784227,2017-04-16,3,HOME APPLIANCES,0.0,0
2784228,2017-04-16,3,HOME CARE,626.0,8
2784229,2017-04-16,3,LADIESWEAR,54.0,0
2784230,2017-04-16,3,LAWN AND GARDEN,53.0,0
2784231,2017-04-16,3,LINGERIE,26.0,0
2784232,2017-04-16,3,"LIQUOR,WINE,BEER",190.0,4
2784233,2017-04-16,3,MAGAZINES,37.0,0
2784234,2017-04-16,3,MEATS,872.18,1
2784235,2017-04-16,3,PERSONAL CARE,859.0,12
2784236,2017-04-16,3,PET SUPPLIES,13.0,0
2784237,2017-04-16,3,PLAYERS AND ELECTRONICS,31.0,0
2784238,2017-04-16,3,POULTRY,1354.663,1
2784239,2017-04-16,3,PREPARED FOODS,465.54102,1
2784240,2017-04-16,3,PRODUCE,9208.826,5
2784241,2017-04-16,3,SCHOOL AND OFFICE SUPPLIES,6.0,1
2784242,2017-04-16,3,SEAFOOD,102.181,0
2785266,2017-04-17,1,AUTOMOTIVE,1.0,0
2785267,2017-04-17,1,BABY CARE,0.0,0
2785268,2017-04-17,1,BEAUTY,3.0,0
2785269,2017-04-17,1,BEVERAGES,2731.0,23
2785270,2017-04-17,1,BOOKS,0.0,0
2785271,2017-04-17,1,BREAD/BAKERY,464.106,5
2785272,2017-04-17,1,CELEBRATION,14.0,0
2785273,2017-04-17,1,CLEANING,851.0,20
2785274,2017-04-17,1,DAIRY,774.0,7
2785275,2017-04-17,1,DELI,177.245,4
2785276,2017-04-17,1,EGGS,154.0,0
2785277,2017-04-17,1,FROZEN FOODS,73.0,1
2785278,2017-04-17,1,GROCERY I,3641.0,73
2785279,2017-04-17,1,GROCERY II,14.0,0
2785280,2017-04-17,1,HARDWARE,2.0,0
2785281,2017-04-17,1,HOME AND KITCHEN I,42.0,1
2785282,2017-04-17,1,HOME AND KITCHEN II,26.0,3
2785283,2017-04-17,1,HOME APPLIANCES,0.0,0
2785284,2017-04-17,1,HOME CARE,209.0,4
2785285,2017-04-17,1,LADIESWEAR,25.0,0
2785286,2017-04-17,1,LAWN AND GARDEN,16.0,0
2785287,2017-04-17,1,LINGERIE,10.0,0
2785288,2017-04-17,1,"LIQUOR,WINE,BEER",75.0,2
2785289,2017-04-17,1,MAGAZINES,8.0,0
2785290,2017-04-17,1,MEATS,283.699,0
2785291,2017-04-17,1,PERSONAL CARE,149.0,6
2785292,2017-04-17,1,PET SUPPLIES,4.0,0
2785293,2017-04-17,1,PLAYERS AND ELECTRONICS,14.0,0
2785294,2017-04-17,1,POULTRY,345.281,0
2785295,2017-04-17,1,PREPARED FOODS,53.420998,1
2785296,2017-04-17,1,PRODUCE,2776.914,5
2785297,2017-04-17,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2785298,2017-04-17,1,SEAFOOD,21.583,0
2785629,2017-04-17,2,AUTOMOTIVE,5.0,0
2785630,2017-04-17,2,BABY CARE,0.0,0
2785631,2017-04-17,2,BEAUTY,4.0,0
2785632,2017-04-17,2,BEVERAGES,3047.0,24
2785633,2017-04-17,2,BOOKS,0.0,0
2785634,2017-04-17,2,BREAD/BAKERY,691.251,6
2785635,2017-04-17,2,CELEBRATION,7.0,1
2785636,2017-04-17,2,CLEANING,840.0,22
2785637,2017-04-17,2,DAIRY,872.0,5
2785638,2017-04-17,2,DELI,262.94,2
2785639,2017-04-17,2,EGGS,147.0,1
2785640,2017-04-17,2,FROZEN FOODS,73.0,1
2785641,2017-04-17,2,GROCERY I,3610.0,73
2785642,2017-04-17,2,GROCERY II,30.0,0
2785643,2017-04-17,2,HARDWARE,4.0,0
2785644,2017-04-17,2,HOME AND KITCHEN I,17.0,2
2785645,2017-04-17,2,HOME AND KITCHEN II,12.0,0
2785646,2017-04-17,2,HOME APPLIANCES,0.0,0
2785647,2017-04-17,2,HOME CARE,236.0,2
2785648,2017-04-17,2,LADIESWEAR,32.0,0
2785649,2017-04-17,2,LAWN AND GARDEN,13.0,0
2785650,2017-04-17,2,LINGERIE,8.0,0
2785651,2017-04-17,2,"LIQUOR,WINE,BEER",35.0,2
2785652,2017-04-17,2,MAGAZINES,3.0,0
2785653,2017-04-17,2,MEATS,448.511,0
2785654,2017-04-17,2,PERSONAL CARE,259.0,9
2785655,2017-04-17,2,PET SUPPLIES,6.0,0
2785656,2017-04-17,2,PLAYERS AND ELECTRONICS,5.0,0
2785657,2017-04-17,2,POULTRY,408.321,0
2785658,2017-04-17,2,PREPARED FOODS,114.76,1
2785659,2017-04-17,2,PRODUCE,2194.277,6
2785660,2017-04-17,2,SCHOOL AND OFFICE SUPPLIES,4.0,0
2785661,2017-04-17,2,SEAFOOD,26.536,0
2785992,2017-04-17,3,AUTOMOTIVE,10.0,0
2785993,2017-04-17,3,BABY CARE,2.0,0
2785994,2017-04-17,3,BEAUTY,8.0,0
2785995,2017-04-17,3,BEVERAGES,9303.0,27
2785996,2017-04-17,3,BOOKS,0.0,0
2785997,2017-04-17,3,BREAD/BAKERY,1276.967,6
2785998,2017-04-17,3,CELEBRATION,24.0,0
2785999,2017-04-17,3,CLEANING,1941.0,23
2786000,2017-04-17,3,DAIRY,2378.0,9
2786001,2017-04-17,3,DELI,410.239,7
2786002,2017-04-17,3,EGGS,464.0,1
2786003,2017-04-17,3,FROZEN FOODS,344.429,5
2786004,2017-04-17,3,GROCERY I,8234.0,93
2786005,2017-04-17,3,GROCERY II,131.0,0
2786006,2017-04-17,3,HARDWARE,2.0,0
2786007,2017-04-17,3,HOME AND KITCHEN I,63.0,2
2786008,2017-04-17,3,HOME AND KITCHEN II,62.0,5
2786009,2017-04-17,3,HOME APPLIANCES,0.0,0
2786010,2017-04-17,3,HOME CARE,421.0,1
2786011,2017-04-17,3,LADIESWEAR,16.0,0
2786012,2017-04-17,3,LAWN AND GARDEN,70.0,0
2786013,2017-04-17,3,LINGERIE,26.0,0
2786014,2017-04-17,3,"LIQUOR,WINE,BEER",106.0,3
2786015,2017-04-17,3,MAGAZINES,31.0,0
2786016,2017-04-17,3,MEATS,692.506,0
2786017,2017-04-17,3,PERSONAL CARE,441.0,11
2786018,2017-04-17,3,PET SUPPLIES,20.0,0
2786019,2017-04-17,3,PLAYERS AND ELECTRONICS,19.0,0
2786020,2017-04-17,3,POULTRY,1046.979,0
2786021,2017-04-17,3,PREPARED FOODS,221.951,1
2786022,2017-04-17,3,PRODUCE,7728.866,5
2786023,2017-04-17,3,SCHOOL AND OFFICE SUPPLIES,4.0,1
2786024,2017-04-17,3,SEAFOOD,75.853,0
2787048,2017-04-18,1,AUTOMOTIVE,3.0,0
2787049,2017-04-18,1,BABY CARE,0.0,0
2787050,2017-04-18,1,BEAUTY,3.0,0
2787051,2017-04-18,1,BEVERAGES,2102.0,20
2787052,2017-04-18,1,BOOKS,1.0,0
2787053,2017-04-18,1,BREAD/BAKERY,307.667,5
2787054,2017-04-18,1,CELEBRATION,12.0,0
2787055,2017-04-18,1,CLEANING,661.0,19
2787056,2017-04-18,1,DAIRY,691.0,4
2787057,2017-04-18,1,DELI,146.823,4
2787058,2017-04-18,1,EGGS,123.0,0
2787059,2017-04-18,1,FROZEN FOODS,159.33499,1
2787060,2017-04-18,1,GROCERY I,2579.0,65
2787061,2017-04-18,1,GROCERY II,15.0,0
2787062,2017-04-18,1,HARDWARE,3.0,0
2787063,2017-04-18,1,HOME AND KITCHEN I,16.0,2
2787064,2017-04-18,1,HOME AND KITCHEN II,12.0,1
2787065,2017-04-18,1,HOME APPLIANCES,1.0,0
2787066,2017-04-18,1,HOME CARE,178.0,3
2787067,2017-04-18,1,LADIESWEAR,11.0,0
2787068,2017-04-18,1,LAWN AND GARDEN,15.0,0
2787069,2017-04-18,1,LINGERIE,3.0,0
2787070,2017-04-18,1,"LIQUOR,WINE,BEER",57.0,2
2787071,2017-04-18,1,MAGAZINES,3.0,0
2787072,2017-04-18,1,MEATS,303.303,3
2787073,2017-04-18,1,PERSONAL CARE,161.0,7
2787074,2017-04-18,1,PET SUPPLIES,4.0,0
2787075,2017-04-18,1,PLAYERS AND ELECTRONICS,8.0,0
2787076,2017-04-18,1,POULTRY,369.244,0
2787077,2017-04-18,1,PREPARED FOODS,68.159,1
2787078,2017-04-18,1,PRODUCE,2371.995,5
2787079,2017-04-18,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2787080,2017-04-18,1,SEAFOOD,20.934,0
2787411,2017-04-18,2,AUTOMOTIVE,5.0,0
2787412,2017-04-18,2,BABY CARE,0.0,0
2787413,2017-04-18,2,BEAUTY,6.0,0
2787414,2017-04-18,2,BEVERAGES,2699.0,25
2787415,2017-04-18,2,BOOKS,0.0,0
2787416,2017-04-18,2,BREAD/BAKERY,588.0,7
2787417,2017-04-18,2,CELEBRATION,7.0,0
2787418,2017-04-18,2,CLEANING,793.0,21
2787419,2017-04-18,2,DAIRY,725.0,6
2787420,2017-04-18,2,DELI,166.288,4
2787421,2017-04-18,2,EGGS,176.0,0
2787422,2017-04-18,2,FROZEN FOODS,88.0,1
2787423,2017-04-18,2,GROCERY I,3412.0,78
2787424,2017-04-18,2,GROCERY II,33.0,0
2787425,2017-04-18,2,HARDWARE,3.0,0
2787426,2017-04-18,2,HOME AND KITCHEN I,12.0,1
2787427,2017-04-18,2,HOME AND KITCHEN II,24.0,2
2787428,2017-04-18,2,HOME APPLIANCES,1.0,0
2787429,2017-04-18,2,HOME CARE,242.0,4
2787430,2017-04-18,2,LADIESWEAR,20.0,0
2787431,2017-04-18,2,LAWN AND GARDEN,10.0,0
2787432,2017-04-18,2,LINGERIE,4.0,0
2787433,2017-04-18,2,"LIQUOR,WINE,BEER",34.0,1
2787434,2017-04-18,2,MAGAZINES,7.0,0
2787435,2017-04-18,2,MEATS,321.898,2
2787436,2017-04-18,2,PERSONAL CARE,206.0,10
2787437,2017-04-18,2,PET SUPPLIES,14.0,0
2787438,2017-04-18,2,PLAYERS AND ELECTRONICS,12.0,0
2787439,2017-04-18,2,POULTRY,478.742,0
2787440,2017-04-18,2,PREPARED FOODS,127.451004,1
2787441,2017-04-18,2,PRODUCE,2155.709,5
2787442,2017-04-18,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2787443,2017-04-18,2,SEAFOOD,30.326,0
2787774,2017-04-18,3,AUTOMOTIVE,5.0,0
2787775,2017-04-18,3,BABY CARE,0.0,0
2787776,2017-04-18,3,BEAUTY,11.0,0
2787777,2017-04-18,3,BEVERAGES,7570.0,28
2787778,2017-04-18,3,BOOKS,0.0,0
2787779,2017-04-18,3,BREAD/BAKERY,1181.778,6
2787780,2017-04-18,3,CELEBRATION,29.0,0
2787781,2017-04-18,3,CLEANING,1751.0,22
2787782,2017-04-18,3,DAIRY,1954.0,10
2787783,2017-04-18,3,DELI,296.622,6
2787784,2017-04-18,3,EGGS,443.0,1
2787785,2017-04-18,3,FROZEN FOODS,236.522,3
2787786,2017-04-18,3,GROCERY I,7278.0,94
2787787,2017-04-18,3,GROCERY II,87.0,0
2787788,2017-04-18,3,HARDWARE,3.0,0
2787789,2017-04-18,3,HOME AND KITCHEN I,33.0,2
2787790,2017-04-18,3,HOME AND KITCHEN II,41.0,5
2787791,2017-04-18,3,HOME APPLIANCES,0.0,0
2787792,2017-04-18,3,HOME CARE,391.0,2
2787793,2017-04-18,3,LADIESWEAR,14.0,0
2787794,2017-04-18,3,LAWN AND GARDEN,43.0,0
2787795,2017-04-18,3,LINGERIE,32.0,0
2787796,2017-04-18,3,"LIQUOR,WINE,BEER",138.0,1
2787797,2017-04-18,3,MAGAZINES,24.0,0
2787798,2017-04-18,3,MEATS,631.728,1
2787799,2017-04-18,3,PERSONAL CARE,406.0,12
2787800,2017-04-18,3,PET SUPPLIES,12.0,0
2787801,2017-04-18,3,PLAYERS AND ELECTRONICS,23.0,0
2787802,2017-04-18,3,POULTRY,981.676,0
2787803,2017-04-18,3,PREPARED FOODS,282.964,1
2787804,2017-04-18,3,PRODUCE,7024.043,5
2787805,2017-04-18,3,SCHOOL AND OFFICE SUPPLIES,2.0,1
2787806,2017-04-18,3,SEAFOOD,57.027,0
2788830,2017-04-19,1,AUTOMOTIVE,4.0,0
2788831,2017-04-19,1,BABY CARE,0.0,0
2788832,2017-04-19,1,BEAUTY,1.0,0
2788833,2017-04-19,1,BEVERAGES,2426.0,27
2788834,2017-04-19,1,BOOKS,0.0,0
2788835,2017-04-19,1,BREAD/BAKERY,413.586,6
2788836,2017-04-19,1,CELEBRATION,18.0,0
2788837,2017-04-19,1,CLEANING,794.0,30
2788838,2017-04-19,1,DAIRY,801.0,21
2788839,2017-04-19,1,DELI,162.371,4
2788840,2017-04-19,1,EGGS,170.0,2
2788841,2017-04-19,1,FROZEN FOODS,114.0,2
2788842,2017-04-19,1,GROCERY I,2972.0,95
2788843,2017-04-19,1,GROCERY II,22.0,0
2788844,2017-04-19,1,HARDWARE,2.0,0
2788845,2017-04-19,1,HOME AND KITCHEN I,8.0,2
2788846,2017-04-19,1,HOME AND KITCHEN II,18.0,3
2788847,2017-04-19,1,HOME APPLIANCES,1.0,0
2788848,2017-04-19,1,HOME CARE,197.0,4
2788849,2017-04-19,1,LADIESWEAR,18.0,0
2788850,2017-04-19,1,LAWN AND GARDEN,26.0,9
2788851,2017-04-19,1,LINGERIE,16.0,0
2788852,2017-04-19,1,"LIQUOR,WINE,BEER",121.0,5
2788853,2017-04-19,1,MAGAZINES,9.0,0
2788854,2017-04-19,1,MEATS,241.91,2
2788855,2017-04-19,1,PERSONAL CARE,141.0,6
2788856,2017-04-19,1,PET SUPPLIES,4.0,1
2788857,2017-04-19,1,PLAYERS AND ELECTRONICS,8.0,0
2788858,2017-04-19,1,POULTRY,367.941,0
2788859,2017-04-19,1,PREPARED FOODS,67.643,0
2788860,2017-04-19,1,PRODUCE,4234.829,208
2788861,2017-04-19,1,SCHOOL AND OFFICE SUPPLIES,2.0,0
2788862,2017-04-19,1,SEAFOOD,18.434,0
2789193,2017-04-19,2,AUTOMOTIVE,7.0,0
2789194,2017-04-19,2,BABY CARE,0.0,0
2789195,2017-04-19,2,BEAUTY,3.0,0
2789196,2017-04-19,2,BEVERAGES,2638.0,19
2789197,2017-04-19,2,BOOKS,0.0,0
2789198,2017-04-19,2,BREAD/BAKERY,694.0,9
2789199,2017-04-19,2,CELEBRATION,12.0,0
2789200,2017-04-19,2,CLEANING,812.0,31
2789201,2017-04-19,2,DAIRY,833.0,18
2789202,2017-04-19,2,DELI,254.765,3
2789203,2017-04-19,2,EGGS,164.0,2
2789204,2017-04-19,2,FROZEN FOODS,95.0,3
2789205,2017-04-19,2,GROCERY I,3997.0,112
2789206,2017-04-19,2,GROCERY II,50.0,0
2789207,2017-04-19,2,HARDWARE,1.0,0
2789208,2017-04-19,2,HOME AND KITCHEN I,16.0,1
2789209,2017-04-19,2,HOME AND KITCHEN II,49.0,4
2789210,2017-04-19,2,HOME APPLIANCES,1.0,0
2789211,2017-04-19,2,HOME CARE,251.0,3
2789212,2017-04-19,2,LADIESWEAR,25.0,0
2789213,2017-04-19,2,LAWN AND GARDEN,12.0,8
2789214,2017-04-19,2,LINGERIE,14.0,0
2789215,2017-04-19,2,"LIQUOR,WINE,BEER",46.0,2
2789216,2017-04-19,2,MAGAZINES,5.0,0
2789217,2017-04-19,2,MEATS,447.691,3
2789218,2017-04-19,2,PERSONAL CARE,247.0,10
2789219,2017-04-19,2,PET SUPPLIES,9.0,0
2789220,2017-04-19,2,PLAYERS AND ELECTRONICS,7.0,0
2789221,2017-04-19,2,POULTRY,451.63998,0
2789222,2017-04-19,2,PREPARED FOODS,123.816,1
2789223,2017-04-19,2,PRODUCE,3445.255,206
2789224,2017-04-19,2,SCHOOL AND OFFICE SUPPLIES,1.0,0
2789225,2017-04-19,2,SEAFOOD,24.936,0
2789556,2017-04-19,3,AUTOMOTIVE,6.0,0
2789557,2017-04-19,3,BABY CARE,1.0,0
2789558,2017-04-19,3,BEAUTY,5.0,0
2789559,2017-04-19,3,BEVERAGES,8051.0,30
2789560,2017-04-19,3,BOOKS,0.0,0
2789561,2017-04-19,3,BREAD/BAKERY,1352.333,8
2789562,2017-04-19,3,CELEBRATION,28.0,0
2789563,2017-04-19,3,CLEANING,2091.0,39
2789564,2017-04-19,3,DAIRY,2471.0,20
2789565,2017-04-19,3,DELI,346.401,5
2789566,2017-04-19,3,EGGS,516.0,1
2789567,2017-04-19,3,FROZEN FOODS,372.151,2
2789568,2017-04-19,3,GROCERY I,8810.0,120
2789569,2017-04-19,3,GROCERY II,67.0,0
2789570,2017-04-19,3,HARDWARE,5.0,0
2789571,2017-04-19,3,HOME AND KITCHEN I,32.0,1
2789572,2017-04-19,3,HOME AND KITCHEN II,39.0,5
2789573,2017-04-19,3,HOME APPLIANCES,0.0,0
2789574,2017-04-19,3,HOME CARE,433.0,4
2789575,2017-04-19,3,LADIESWEAR,15.0,0
2789576,2017-04-19,3,LAWN AND GARDEN,85.0,12
2789577,2017-04-19,3,LINGERIE,15.0,0
2789578,2017-04-19,3,"LIQUOR,WINE,BEER",167.0,4
2789579,2017-04-19,3,MAGAZINES,32.0,0
2789580,2017-04-19,3,MEATS,709.808,3
2789581,2017-04-19,3,PERSONAL CARE,496.0,14
2789582,2017-04-19,3,PET SUPPLIES,8.0,0
2789583,2017-04-19,3,PLAYERS AND ELECTRONICS,19.0,0
2789584,2017-04-19,3,POULTRY,1225.032,0
2789585,2017-04-19,3,PREPARED FOODS,263.537,1
2789586,2017-04-19,3,PRODUCE,10874.646,218
2789587,2017-04-19,3,SCHOOL AND OFFICE SUPPLIES,3.0,1
2789588,2017-04-19,3,SEAFOOD,103.114,0
2790612,2017-04-20,1,AUTOMOTIVE,2.0,0
2790613,2017-04-20,1,BABY CARE,0.0,0
2790614,2017-04-20,1,BEAUTY,2.0,0
2790615,2017-04-20,1,BEVERAGES,1948.0,23
2790616,2017-04-20,1,BOOKS,0.0,0
2790617,2017-04-20,1,BREAD/BAKERY,420.877,7
2790618,2017-04-20,1,CELEBRATION,20.0,0
2790619,2017-04-20,1,CLEANING,696.0,26
2790620,2017-04-20,1,DAIRY,666.0,16
2790621,2017-04-20,1,DELI,93.429,2
2790622,2017-04-20,1,EGGS,103.0,1
2790623,2017-04-20,1,FROZEN FOODS,120.054,1
2790624,2017-04-20,1,GROCERY I,2546.0,72
2790625,2017-04-20,1,GROCERY II,17.0,0
2790626,2017-04-20,1,HARDWARE,2.0,0
2790627,2017-04-20,1,HOME AND KITCHEN I,36.0,1
2790628,2017-04-20,1,HOME AND KITCHEN II,30.0,2
